game_id,season,seat_section,pricing_window,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,base_ticket_price,current_ticket_price,tickets_sold_pct,sold_tickets,final_sell_through_rate,realized_revenue,revenue,promotion_flag
S2025_G076,2025,Upper Center,14_days_out,2600,1505,0.5788,0.4213,98.1,104.27,0.421,1095,0.849,230203.63,114222.01,0
S2025_G076,2025,Upper Center,7_days_out,2600,1226,0.4715,0.5286,98.1,105.12,0.529,1374,0.849,232078.28,144478.1,0
S2025_G076,2025,Upper Center,2_days_out,2600,764,0.2938,0.7061,98.1,106.08,0.706,1836,0.849,234188.53,194746.79,0
S2025_G076,2025,Upper Center,day_of_game,2600,554,0.2131,0.7868,98.1,103.12,0.787,2046,0.849,227665.37,210966.7,0
S2025_G076,2025,Lower Corner,30_days_out,2100,1746,0.8314,0.1688,148.99,152.27,0.169,354,0.834,266831.45,53977.73,0
S2025_G076,2025,Lower Corner,14_days_out,2100,1263,0.6014,0.3985,148.99,153.16,0.399,837,0.834,268386.68,128176.88,0
S2025_G076,2025,Lower Corner,7_days_out,2100,1101,0.5243,0.4758,148.99,155.17,0.476,999,0.834,271904.61,155042.65,0
S2025_G076,2025,Lower Corner,2_days_out,2100,723,0.3443,0.6558,148.99,153.85,0.656,1377,0.834,269595.66,211869.36,0
S2025_G076,2025,Lower Corner,day_of_game,2100,481,0.229,0.7711,148.99,158.76,0.771,1619,0.834,278190.45,257076.26,0
S2025_G076,2025,Lower Sideline,30_days_out,1900,1616,0.8505,0.1494,184.17,204.36,0.149,284,0.828,321519.46,58026.06,0
S2025_G076,2025,Lower Sideline,14_days_out,1900,1085,0.5711,0.4288,184.17,207.77,0.429,815,0.828,326871.52,169256.57,0
S2025_G076,2025,Lower Sideline,7_days_out,1900,993,0.5226,0.4771,184.17,199.51,0.477,907,0.828,313878.58,180858.44,0
S2025_G076,2025,Lower Sideline,2_days_out,1900,632,0.3326,0.6675,184.17,206.48,0.667,1268,0.828,324854.04,261866.67,0
S2025_G076,2025,Lower Sideline,day_of_game,1900,582,0.3063,0.6938,184.17,210.18,0.694,1318,0.828,330671.34,277073.73,0
S2025_G076,2025,Lower Center,30_days_out,1200,988,0.8233,0.1763,239.53,276.57,0.176,212,0.77,255635.59,58514.14,0
S2025_G076,2025,Lower Center,14_days_out,1200,791,0.6592,0.3411,239.53,268.39,0.341,409,0.77,248076.62,109861.4,0
S2025_G076,2025,Lower Center,7_days_out,1200,610,0.5083,0.4915,239.53,264.96,0.491,590,0.77,244909.46,156265.22,0
S2025_G076,2025,Lower Center,2_days_out,1200,432,0.36,0.6404,239.53,271.38,0.64,768,0.77,250841.95,208540.28,0
S2025_G076,2025,Lower Center,day_of_game,1200,354,0.295,0.705,239.53,271.68,0.705,846,0.77,251113.64,229824.71,0
S2025_G076,2025,Club Level,30_days_out,950,849,0.8937,0.1065,340.01,358.09,0.107,101,0.77,262071.31,36231.93,0
S2025_G076,2025,Club Level,14_days_out,950,633,0.6663,0.3333,340.01,352.85,0.333,317,0.77,258236.43,111710.78,0
S2025_G076,2025,Club Level,7_days_out,950,515,0.5421,0.4577,340.01,357.45,0.458,435,0.77,261608.33,155439.68,0
S2025_G076,2025,Club Level,2_days_out,950,331,0.3484,0.6517,340.01,353.32,0.652,619,0.77,258579.45,218731.08,0
S2025_G076,2025,Club Level,day_of_game,950,274,0.2884,0.7121,340.01,366.52,0.712,676,0.77,268243.62,247949.92,0
S2025_G076,2025,Suite,30_days_out,350,285,0.8143,0.1852,555.84,596.83,0.185,65,0.644,134609.28,38677.09,0
S2025_G076,2025,Suite,14_days_out,350,238,0.68,0.3187,555.84,567.57,0.319,112,0.644,128009.24,63315.2,0
S2025_G076,2025,Suite,7_days_out,350,187,0.5343,0.4665,555.84,604.85,0.466,163,0.644,136417.55,98755.78,0
S2025_G076,2025,Suite,2_days_out,350,153,0.4371,0.5633,555.84,581.66,0.563,197,0.644,131189.27,114685.77,0
S2025_G076,2025,Suite,day_of_game,350,155,0.4429,0.5583,555.84,607.42,0.558,195,0.644,136998.49,118700.1,0
S2025_G076,2025,Courtside/Premium,30_days_out,180,137,0.7611,0.2411,777.62,847.05,0.241,43,0.715,109006.49,36765.19,0
S2025_G076,2025,Courtside/Premium,14_days_out,180,126,0.7,0.3009,777.62,849.22,0.301,54,0.715,109286.0,46002.26,0
S2025_G076,2025,Courtside/Premium,7_days_out,180,98,0.5444,0.453,777.62,855.55,0.453,82,0.715,110100.22,69763.72,0
S2025_G076,2025,Courtside/Premium,2_days_out,180,82,0.4556,0.547,777.62,882.11,0.547,98,0.715,113518.57,86848.73,0
S2025_G076,2025,Courtside/Premium,day_of_game,180,57,0.3167,0.6851,777.62,877.15,0.685,123,0.715,112880.38,108167.79,0
S2025_G076,2025,Standing Room,30_days_out,1400,1160,0.8286,0.1711,49.91,52.58,0.171,240,0.694,51078.52,12595.08,0
S2025_G076,2025,Standing Room,14_days_out,1400,1018,0.7271,0.2731,49.91,50.55,0.273,382,0.694,49110.61,19331.41,0
S2025_G076,2025,Standing Room,7_days_out,1400,779,0.5564,0.4438,49.91,53.02,0.444,621,0.694,51507.79,32939.77,0
S2025_G076,2025,Standing Room,2_days_out,1400,630,0.45,0.5501,49.91,50.93,0.55,770,0.694,49473.6,39218.91,0
S2025_G076,2025,Standing Room,day_of_game,1400,538,0.3843,0.6157,49.91,52.96,0.616,862,0.694,51450.51,45652.71,0
S2025_G077,2025,Upper Baseline,30_days_out,4200,3620,0.8619,0.1382,55.2,59.63,0.138,580,0.645,161637.08,34613.36,0
S2025_G077,2025,Upper Baseline,14_days_out,4200,2663,0.634,0.3659,55.2,58.07,0.366,1537,0.645,157407.35,89244.53,0
S2025_G077,2025,Upper Baseline,7_days_out,4200,2388,0.5686,0.4315,55.2,56.1,0.432,1812,0.645,152071.22,101679.76,0
S2025_G077,2025,Upper Baseline,2_days_out,4200,1722,0.41,0.59,55.2,55.35,0.59,2478,0.645,150034.1,137152.09,0
S2025_G077,2025,Upper Baseline,day_of_game,4200,2083,0.496,0.504,55.2,57.82,0.504,2117,0.645,156724.7,122394.22,0
S2025_G077,2025,Upper Sideline,30_days_out,3600,2980,0.8278,0.1723,68.96,69.8,0.172,620,0.833,209257.6,43307.24,0
S2025_G077,2025,Upper Sideline,14_days_out,3600,2295,0.6375,0.3624,68.96,67.16,0.362,1305,0.833,201331.51,87621.53,0
S2025_G077,2025,Upper Sideline,7_days_out,3600,1854,0.515,0.4851,68.96,72.38,0.485,1746,0.833,216999.64,126413.28,0
S2025_G077,2025,Upper Sideline,2_days_out,3600,1081,0.3003,0.6996,68.96,70.67,0.7,2519,0.833,211870.36,177994.89,0
S2025_G077,2025,Upper Sideline,day_of_game,3600,1085,0.3014,0.6986,68.96,70.74,0.699,2515,0.833,212084.26,177904.49,0
S2025_G077,2025,Upper Center,30_days_out,2600,2165,0.8327,0.1674,85.38,87.91,0.167,435,0.731,167175.16,38266.04,0
S2025_G077,2025,Upper Center,14_days_out,2600,1716,0.66,0.34,85.38,86.47,0.34,884,0.731,164427.85,76438.2,0
S2025_G077,2025,Upper Center,7_days_out,2600,1452,0.5585,0.4416,85.38,85.17,0.442,1148,0.731,161959.74,97779.54,0
S2025_G077,2025,Upper Center,2_days_out,2600,1006,0.3869,0.613,85.38,86.1,0.613,1594,0.731,163724.85,137219.71,0
S2025_G077,2025,Upper Center,day_of_game,2600,666,0.2562,0.7437,85.38,84.7,0.744,1934,0.731,161074.28,163796.04,0
S2025_G077,2025,Lower Corner,30_days_out,2100,1696,0.8076,0.1924,127.98,128.82,0.192,404,0.689,186368.81,52046.3,0
S2025_G077,2025,Lower Corner,14_days_out,2100,1422,0.6771,0.3229,127.98,124.09,0.323,678,0.689,179528.19,84143.56,0
S2025_G077,2025,Lower Corner,7_days_out,2100,1154,0.5495,0.4507,127.98,121.23,0.451,946,0.689,175393.44,114730.41,0
S2025_G077,2025,Lower Corner,2_days_out,2100,998,0.4752,0.5246,127.98,119.79,0.525,1102,0.689,173300.55,131958.8,0
S2025_G077,2025,Lower Corner,day_of_game,2100,839,0.3995,0.6003,127.98,130.45,0.6,1261,0.689,188724.68,164451.49,0
S2025_G077,2025,Lower Sideline,30_days_out,1900,1322,0.6958,0.3042,161.35,171.08,0.304,578,0.907,294900.0,98866.88,0
S2025_G077,2025,Lower Sideline,14_days_out,1900,1201,0.6321,0.3677,161.35,172.94,0.368,699,0.907,298101.38,120834.49,0
S2025_G077,2025,Lower Sideline,7_days_out,1900,845,0.4447,0.5554,161.35,167.2,0.555,1055,0.907,288200.97,176423.13,0
S2025_G077,2025,Lower Sideline,2_days_out,1900,535,0.2816,0.7184,161.35,171.95,0.718,1365,0.907,296390.79,234709.93,0
S2025_G077,2025,Lower Sideline,day_of_game,1900,262,0.1379,0.8622,161.35,167.13,0.862,1638,0.907,288088.09,273804.65,0
S2025_G077,2025,Lower Center,30_days_out,1200,946,0.7883,0.2117,212.66,219.49,0.212,254,0.84,221350.41,55748.15,0
S2025_G077,2025,Lower Center,14_days_out,1200,752,0.6267,0.3736,212.66,213.28,0.374,448,0.84,215090.27,95615.91,0
S2025_G077,2025,Lower Center,7_days_out,1200,526,0.4383,0.5613,212.66,223.33,0.561,674,0.84,225224.25,150418.22,0
S2025_G077,2025,Lower Center,2_days_out,1200,370,0.3083,0.6919,212.66,228.59,0.692,830,0.84,230528.73,189795.32,0
S2025_G077,2025,Lower Center,day_of_game,1200,275,0.2292,0.7706,212.66,226.37,0.771,925,0.84,228291.91,209320.89,0
S2025_G077,2025,Club Level,30_days_out,950,756,0.7958,0.2047,303.56,305.05,0.205,194,0.844,244580.86,59324.2,0
S2025_G077,2025,Club Level,14_days_out,950,566,0.5958,0.4042,303.56,304.06,0.404,384,0.844,243783.09,116751.6,0
S2025_G077,2025,Club Level,7_days_out,950,422,0.4442,0.5561,303.56,307.2,0.556,528,0.844,246300.23,162290.35,0
S2025_G077,2025,Club Level,2_days_out,950,273,0.2874,0.713,303.56,300.78,0.713,677,0.844,241157.04,203737.8,0
S2025_G077,2025,Club Level,day_of_game,950,238,0.2505,0.7492,303.56,306.63,0.749,712,0.844,245842.19,218224.88,0
S2025_G077,2025,Suite,30_days_out,350,293,0.8371,0.1616,472.06,502.84,0.162,57,0.782,137621.97,28436.05,0
S2025_G077,2025,Suite,14_days_out,350,217,0.62,0.3799,472.06,480.47,0.38,133,0.782,131499.8,63886.72,0
S2025_G077,2025,Suite,7_days_out,350,171,0.4886,0.5102,472.06,483.5,0.51,179,0.782,132328.87,86341.37,0
S2025_G077,2025,Suite,2_days_out,350,153,0.4371,0.5626,472.06,472.88,0.563,197,0.782,129422.82,93115.12,0
S2025_G077,2025,Suite,day_of_game,350,98,0.28,0.72,472.06,517.55,0.72,252,0.782,141649.63,130416.05,0
S2025_G077,2025,Courtside/Premium,30_days_out,180,151,0.8389,0.1613,762.83,793.79,0.161,29,0.625,89370.82,23042.7,0
S2025_G077,2025,Courtside/Premium,14_days_out,180,133,0.7389,0.261,762.83,769.88,0.261,47,0.625,86678.57,36162.04,0
S2025_G077,2025,Courtside/Premium,7_days_out,180,114,0.6333,0.3661,762.83,819.76,0.366,66,0.625,92294.58,54024.25,0
S2025_G077,2025,Courtside/Premium,2_days_out,180,83,0.4611,0.5363,762.83,777.05,0.536,97,0.625,87486.47,75018.2,0
S2025_G077,2025,Courtside/Premium,day_of_game,180,63,0.35,0.6478,762.83,797.18,0.648,117,0.625,89752.0,92956.2,0
S2025_G077,2025,Standing Room,30_days_out,1400,1094,0.7814,0.2182,43.94,46.35,0.218,306,0.733,47548.8,14160.65,0
S2025_G077,2025,Standing Room,14_days_out,1400,982,0.7014,0.2985,43.94,44.92,0.298,418,0.733,46089.77,18772.94,0
S2025_G077,2025,Standing Room,7_days_out,1400,768,0.5486,0.4515,43.94,47.57,0.452,632,0.733,48804.38,30069.66,0
S2025_G077,2025,Standing Room,2_days_out,1400,547,0.3907,0.6096,43.94,46.29,0.61,853,0.733,47491.43,39503.4,0
S2025_G077,2025,Standing Room,day_of_game,1400,455,0.325,0.6754,43.94,46.97,0.675,945,0.733,48185.81,44406.06,0
S2025_G078,2025,Upper Baseline,30_days_out,4200,3404,0.8105,0.1895,63.65,68.78,0.189,796,0.858,247937.92,54736.98,0
S2025_G078,2025,Upper Baseline,14_days_out,4200,2572,0.6124,0.3877,63.65,71.04,0.388,1628,0.858,256084.08,115691.81,0
S2025_G078,2025,Upper Baseline,7_days_out,4200,1855,0.4417,0.5584,63.65,69.94,0.558,2345,0.858,252108.28,164021.99,0
S2025_G078,2025,Upper Baseline,2_days_out,4200,1166,0.2776,0.7223,63.65,70.14,0.722,3034,0.858,252814.23,212767.04,0
S2025_G078,2025,Upper Baseline,day_of_game,4200,1001,0.2383,0.7616,63.65,71.82,0.762,3199,0.858,258866.27,229728.97,0
S2025_G078,2025,Upper Sideline,30_days_out,3600,3025,0.8403,0.1596,88.63,97.99,0.16,575,0.878,309867.54,56304.0,0
S2025_G078,2025,Upper Sideline,14_days_out,3600,2159,0.5997,0.4002,88.63,93.35,0.4,1441,0.878,295185.1,134479.61,0
S2025_G078,2025,Upper Sideline,7_days_out,3600,1454,0.4039,0.596,88.63,99.15,0.596,2146,0.878,313517.36,212737.87,0
S2025_G078,2025,Upper Sideline,2_days_out,3600,1220,0.3389,0.661,88.63,103.4,0.661,2380,0.878,326956.22,246041.35,0
S2025_G078,2025,Upper Sideline,day_of_game,3600,760,0.2111,0.7888,88.63,95.51,0.789,2840,0.878,302019.87,271220.79,0
S2025_G078,2025,Upper Center,30_days_out,2600,2077,0.7988,0.2012,110.29,121.82,0.201,523,0.831,263232.98,63729.33,0
S2025_G078,2025,Upper Center,14_days_out,2600,1420,0.5462,0.454,110.29,125.72,0.454,1180,0.831,271658.25,148385.54,0
S2025_G078,2025,Upper Center,7_days_out,2600,1181,0.4542,0.5459,110.29,123.53,0.546,1419,0.831,266932.03,175349.72,0
S2025_G078,2025,Upper Center,2_days_out,2600,899,0.3458,0.6542,110.29,124.74,0.654,1701,0.831,269541.57,212158.9,0
S2025_G078,2025,Upper Center,day_of_game,2600,589,0.2265,0.7734,110.29,125.25,0.773,2011,0.831,270636.87,251858.46,0
S2025_G078,2025,Lower Corner,30_days_out,2100,1640,0.781,0.219,157.45,168.85,0.219,460,0.878,311224.38,77654.94,0
S2025_G078,2025,Lower Corner,14_days_out,2100,1138,0.5419,0.4579,157.45,174.13,0.458,962,0.878,320953.18,167438.27,0
S2025_G078,2025,Lower Corner,7_days_out,2100,847,0.4033,0.5966,157.45,175.86,0.597,1253,0.878,324130.57,220319.0,0
S2025_G078,2025,Lower Corner,2_days_out,2100,705,0.3357,0.6641,157.45,173.4,0.664,1395,0.878,319604.1,241829.01,0
S2025_G078,2025,Lower Corner,day_of_game,2100,443,0.211,0.7889,157.45,174.13,0.789,1657,0.878,320956.23,288481.52,0
S2025_G078,2025,Lower Sideline,30_days_out,1900,1561,0.8216,0.1783,207.4,228.29,0.178,339,0.894,387788.97,77355.09,0
S2025_G078,2025,Lower Sideline,14_days_out,1900,1081,0.5689,0.4309,207.4,225.49,0.431,819,0.894,383032.33,184628.46,0
S2025_G078,2025,Lower Sideline,7_days_out,1900,663,0.3489,0.6512,207.4,235.36,0.651,1237,0.894,399794.56,291218.79,0
S2025_G078,2025,Lower Sideline,2_days_out,1900,576,0.3032,0.6967,207.4,227.79,0.697,1324,0.894,386927.79,301546.67,0
S2025_G078,2025,Lower Sideline,day_of_game,1900,398,0.2095,0.7907,207.4,234.96,0.791,1502,0.894,399116.59,352993.87,0
S2025_G078,2025,Lower Center,30_days_out,1200,959,0.7992,0.2007,257.21,274.79,0.201,241,0.818,269741.57,66184.27,0
S2025_G078,2025,Lower Center,14_days_out,1200,700,0.5833,0.4163,257.21,286.84,0.416,500,0.818,281564.98,143290.84,0
S2025_G078,2025,Lower Center,7_days_out,1200,551,0.4592,0.5405,257.21,287.93,0.541,649,0.818,282639.52,186752.46,0
S2025_G078,2025,Lower Center,2_days_out,1200,422,0.3517,0.648,257.21,281.43,0.648,778,0.818,276262.29,218833.28,0
S2025_G078,2025,Lower Center,day_of_game,1200,276,0.23,0.77,257.21,288.15,0.77,924,0.818,282850.67,266260.68,0
S2025_G078,2025,Club Level,30_days_out,950,751,0.7905,0.2096,401.69,425.39,0.21,199,0.833,336493.29,84711.02,0
S2025_G078,2025,Club Level,14_days_out,950,618,0.6505,0.3495,401.69,435.08,0.35,332,0.833,344154.83,144474.01,0
S2025_G078,2025,Club Level,7_days_out,950,472,0.4968,0.5027,401.69,442.34,0.503,478,0.833,349904.39,211231.71,0
S2025_G078,2025,Club Level,2_days_out,950,322,0.3389,0.661,401.69,463.78,0.661,628,0.833,366863.9,291245.96,0
S2025_G078,2025,Club Level,day_of_game,950,207,0.2179,0.7816,401.69,439.62,0.782,743,0.833,347746.92,326439.71,0
S2025_G078,2025,Suite,30_days_out,350,308,0.88,0.121,606.72,702.11,0.121,42,0.729,179210.64,29744.33,0
S2025_G078,2025,Suite,14_days_out,350,225,0.6429,0.3569,606.72,699.38,0.357,125,0.729,178513.03,87368.64,0
S2025_G078,2025,Suite,7_days_out,350,171,0.4886,0.5102,606.72,685.6,0.51,179,0.729,174996.13,122417.55,0
S2025_G078,2025,Suite,2_days_out,350,160,0.4571,0.5426,606.72,685.49,0.543,190,0.729,174968.53,130187.32,0
S2025_G078,2025,Suite,day_of_game,350,110,0.3143,0.6855,606.72,695.86,0.685,240,0.729,177614.83,166946.89,0
S2025_G078,2025,Courtside/Premium,30_days_out,180,152,0.8444,0.1563,1002.97,1123.49,0.156,28,0.826,167018.65,31603.93,0
S2025_G078,2025,Courtside/Premium,14_days_out,180,117,0.65,0.3507,1002.97,1095.42,0.351,63,0.826,162844.85,69156.86,0
S2025_G078,2025,Courtside/Premium,7_days_out,180,92,0.5111,0.4913,1002.97,1134.7,0.491,88,0.826,168683.87,100347.88,0
S2025_G078,2025,Courtside/Premium,2_days_out,180,71,0.3944,0.6028,1002.97,1084.56,0.603,109,0.826,161230.05,117676.35,0
S2025_G078,2025,Courtside/Premium,day_of_game,180,42,0.2333,0.7668,1002.97,1092.56,0.767,138,0.826,162419.95,150807.63,0
S2025_G078,2025,Standing Room,30_days_out,1400,1054,0.7529,0.2472,54.28,57.32,0.247,346,0.843,67668.62,19835.53,0
S2025_G078,2025,Standing Room,14_days_out,1400,850,0.6071,0.393,54.28,58.13,0.393,550,0.843,68628.4,31986.46,0
S2025_G078,2025,Standing Room,7_days_out,1400,585,0.4179,0.5825,54.28,58.54,0.582,815,0.843,69107.38,47735.54,0
S2025_G078,2025,Standing Room,2_days_out,1400,358,0.2557,0.7441,54.28,56.48,0.744,1042,0.843,66680.2,58843.18,0
S2025_G078,2025,Standing Room,day_of_game,1400,279,0.1993,0.8008,54.28,57.04,0.801,1121,0.843,67334.23,63947.02,0
S2025_G079,2025,Upper Baseline,30_days_out,4200,3827,0.9112,0.0887,48.96,48.7,0.089,373,0.62,126856.48,18145.76,0
S2025_G079,2025,Upper Baseline,14_days_out,4200,2970,0.7071,0.2928,48.96,46.9,0.293,1230,0.62,122190.4,57686.6,0
S2025_G079,2025,Upper Baseline,7_days_out,4200,2226,0.53,0.47,48.96,48.61,0.47,1974,0.62,126632.75,95965.67,0
S2025_G079,2025,Upper Baseline,2_days_out,4200,2229,0.5307,0.4692,48.96,46.73,0.469,1971,0.62,121741.84,92098.12,0
S2025_G079,2025,Upper Baseline,day_of_game,4200,1795,0.4274,0.5727,48.96,48.91,0.573,2405,0.62,127422.75,117654.59,0
S2025_G079,2025,Upper Sideline,30_days_out,3600,2865,0.7958,0.2043,68.55,68.27,0.204,735,0.803,197243.25,50199.57,0
S2025_G079,2025,Upper Sideline,14_days_out,3600,2390,0.6639,0.3361,68.55,64.5,0.336,1210,0.803,186340.36,78041.13,0
S2025_G079,2025,Upper Sideline,7_days_out,3600,1737,0.4825,0.5174,68.55,70.64,0.517,1863,0.803,204103.38,131578.04,0
S2025_G079,2025,Upper Sideline,2_days_out,3600,1193,0.3314,0.6685,68.55,68.65,0.669,2407,0.803,198340.41,165221.78,0
S2025_G079,2025,Upper Sideline,day_of_game,3600,1137,0.3158,0.6843,68.55,66.29,0.684,2463,0.803,191515.73,163286.09,0
S2025_G079,2025,Upper Center,30_days_out,2600,2005,0.7712,0.2287,85.07,85.91,0.229,595,0.814,181753.03,51076.02,0
S2025_G079,2025,Upper Center,14_days_out,2600,1618,0.6223,0.3778,85.07,82.66,0.378,982,0.814,174880.52,81184.91,0
S2025_G079,2025,Upper Center,7_days_out,2600,1364,0.5246,0.4754,85.07,87.37,0.475,1236,0.814,184844.44,107986.82,0
S2025_G079,2025,Upper Center,2_days_out,2600,854,0.3285,0.6714,85.07,83.61,0.671,1746,0.814,176904.46,145949.92,0
S2025_G079,2025,Upper Center,day_of_game,2600,444,0.1708,0.8293,85.07,88.15,0.829,2156,0.814,186498.96,190065.24,0
S2025_G079,2025,Lower Corner,30_days_out,2100,1702,0.8105,0.1896,116.01,117.44,0.19,398,0.812,200208.06,46765.08,0
S2025_G079,2025,Lower Corner,14_days_out,2100,1298,0.6181,0.382,116.01,119.49,0.382,802,0.812,203698.33,95846.94,0
S2025_G079,2025,Lower Corner,7_days_out,2100,1006,0.479,0.5207,116.01,119.05,0.521,1094,0.812,202941.95,130181.13,0
S2025_G079,2025,Lower Corner,2_days_out,2100,701,0.3338,0.666,116.01,121.22,0.666,1399,0.812,206649.64,169537.27,0
S2025_G079,2025,Lower Corner,day_of_game,2100,530,0.2524,0.7475,116.01,120.56,0.748,1570,0.812,205522.93,189257.54,0
S2025_G079,2025,Lower Sideline,30_days_out,1900,1727,0.9089,0.0912,148.91,141.1,0.091,173,0.509,136551.1,24437.34,0
S2025_G079,2025,Lower Sideline,14_days_out,1900,1465,0.7711,0.2289,148.91,147.8,0.229,435,0.509,143031.7,64266.13,0
S2025_G079,2025,Lower Sideline,7_days_out,1900,1291,0.6795,0.3204,148.91,146.81,0.32,609,0.509,142068.2,89358.64,0
S2025_G079,2025,Lower Sideline,2_days_out,1900,1297,0.6826,0.3175,148.91,144.0,0.318,603,0.509,139356.62,86874.06,0
S2025_G079,2025,Lower Sideline,day_of_game,1900,1012,0.5326,0.4673,148.91,139.11,0.467,888,0.509,134621.13,123502.59,0
S2025_G079,2025,Lower Center,30_days_out,1200,1026,0.855,0.145,198.68,196.74,0.145,174,0.571,134902.27,34237.81,0
S2025_G079,2025,Lower Center,14_days_out,1200,955,0.7958,0.2041,198.68,192.07,0.204,245,0.571,131700.07,47050.0,0
S2025_G079,2025,Lower Center,7_days_out,1200,836,0.6967,0.3036,198.68,195.94,0.304,364,0.571,134350.47,71379.79,0
S2025_G079,2025,Lower Center,2_days_out,1200,655,0.5458,0.4542,198.68,196.25,0.454,545,0.571,134568.55,106972.85,0
S2025_G079,2025,Lower Center,day_of_game,1200,588,0.49,0.51,198.68,194.34,0.51,612,0.571,133258.56,118942.4,0
S2025_G079,2025,Club Level,30_days_out,950,818,0.8611,0.1386,280.38,285.33,0.139,132,0.618,167423.36,37568.56,0
S2025_G079,2025,Club Level,14_days_out,950,693,0.7295,0.2704,280.38,274.14,0.27,257,0.618,160858.27,70415.0,0
S2025_G079,2025,Club Level,7_days_out,950,606,0.6379,0.3624,280.38,278.66,0.362,344,0.618,163506.29,95948.19,0
S2025_G079,2025,Club Level,2_days_out,950,464,0.4884,0.5119,280.38,290.55,0.512,486,0.618,170482.19,141285.67,0
S2025_G079,2025,Club Level,day_of_game,950,406,0.4274,0.5729,280.38,274.73,0.573,544,0.618,161200.03,149532.04,0
S2025_G079,2025,Suite,30_days_out,350,295,0.8429,0.1561,467.6,485.36,0.156,55,0.597,101501.43,26524.1,0
S2025_G079,2025,Suite,14_days_out,350,252,0.72,0.28,467.6,495.49,0.28,98,0.597,103619.48,48565.6,0
S2025_G079,2025,Suite,7_days_out,350,218,0.6229,0.3778,467.6,490.87,0.378,132,0.597,102651.73,64910.38,0
S2025_G079,2025,Suite,2_days_out,350,192,0.5486,0.4501,467.6,481.88,0.45,158,0.597,100772.75,75906.42,0
S2025_G079,2025,Suite,day_of_game,350,167,0.4771,0.5217,467.6,496.52,0.522,183,0.597,103833.36,90665.1,0
S2025_G079,2025,Courtside/Premium,30_days_out,180,146,0.8111,0.1914,667.27,708.86,0.191,34,0.671,85612.38,24427.23,0
S2025_G079,2025,Courtside/Premium,14_days_out,180,116,0.6444,0.3546,667.27,658.55,0.355,64,0.671,79535.88,42037.93,0
S2025_G079,2025,Courtside/Premium,7_days_out,180,110,0.6111,0.3896,667.27,662.35,0.39,70,0.671,79995.57,46444.43,0
S2025_G079,2025,Courtside/Premium,2_days_out,180,86,0.4778,0.5244,667.27,712.27,0.524,94,0.671,86023.91,67234.15,0
S2025_G079,2025,Courtside/Premium,day_of_game,180,64,0.3556,0.6465,667.27,670.75,0.646,116,0.671,81010.11,78054.46,0
S2025_G079,2025,Standing Room,30_days_out,1400,1117,0.7979,0.2024,42.8,40.43,0.202,283,0.774,43841.84,11456.01,0
S2025_G079,2025,Standing Room,14_days_out,1400,890,0.6357,0.3642,42.8,41.91,0.364,510,0.774,45446.26,21369.38,0
S2025_G079,2025,Standing Room,7_days_out,1400,732,0.5229,0.4774,42.8,41.17,0.477,668,0.774,44640.76,27515.92,0
S2025_G079,2025,Standing Room,2_days_out,1400,543,0.3879,0.6123,42.8,41.23,0.612,857,0.774,44704.6,35341.18,0
S2025_G079,2025,Standing Room,day_of_game,1400,429,0.3064,0.6934,42.8,42.49,0.693,971,0.774,46076.29,41250.09,0
S2025_G080,2025,Upper Baseline,30_days_out,4200,3307,0.7874,0.2125,64.4,74.62,0.213,893,0.849,266168.8,66610.92,0
S2025_G080,2025,Upper Baseline,14_days_out,4200,2587,0.616,0.3841,64.4,70.92,0.384,1613,0.849,252967.63,114416.9,0
S2025_G080,2025,Upper Baseline,7_days_out,4200,2002,0.4767,0.5234,64.4,70.43,0.523,2198,0.849,251225.14,154817.69,0
