season,game_id,game_date,day_of_week,weekend_flag,holiday_flag,rivalry_flag,division_matchup_flag,opponent,opponent_strength,home_team_win_rate,away_team_win_rate,home_team_recent_form,away_team_recent_form,playoff_implication_score,premium_game_flag,seat_section,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,seat_quality_score,base_ticket_price,current_ticket_price,price_change_from_base_pct,days_before_game,pricing_window,days_until_game_bucket,month,season_stage,website_traffic_index,search_interest_index,social_sentiment_score,social_volume_index,email_campaign_active,promotion_flag,marketing_spend_index,star_player_available,injury_news_severity,weather_severity,temperature_score,demand_signal_score,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,rolling_3_game_attendance_rate,rolling_5_game_sell_through_rate,previous_similar_game_sell_through,same_opponent_last_season_attendance,section_historical_fill_rate,historical_price_elasticity_section,historical_attendance_rate,affordability_segment,affordability_index,local_income_proxy,final_sell_through_rate,final_attendance_rate,realized_revenue,revenue_per_available_seat,unsold_inventory_pct,actual_secondary_market_gap,realized_demand_score,demand_index,demand_tier,scalper_risk_tier,scalper_risk_label,optimal_price_oracle,recommended_price_target,tickets_sold_pct,sold_tickets,attendance_rate,revenue,predicted_demand_tier,predicted_demand_probability,predicted_sell_through,predicted_scalper_risk_tier,predicted_scalper_risk_probability,recommended_price,price_change_pct,expected_sell_through,expected_revenue,revenue_uplift_vs_current,secondary_market_leakage_reduction,human_approval_required,affordability_risk_flag,capped_by_guardrail,pricing_action
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Corner,2100,1746,0.8314,0.1688,0.63,148.99,152.27,0.022,30,30_days_out,21_plus_days,3,playoff_push,168.49,120.91,0.936,92.1,0,0,87.02,1,0.117,0.407,0.72,0.6092,216.5,142.59,0.4218,81.05,0.6915,0.843,0.895,0.976,0.851,0.823,-0.933,0.843,Mainstream,59.95,67.88,0.834,0.814,266831.45,127.06,0.166,64.22,0.752,0.752,Medium,Medium,Medium,163.85,163.85,0.169,354,0.814,53977.73,Medium,0.9557753037284965,0.7980589562024153,High,0.6996578265411714,156.44,0.0274,0.7777,255263.56,70.64,6242.57,True,False,False,Hold
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Corner,2100,1263,0.6014,0.3985,0.63,148.99,153.16,0.028,14,14_days_out,8_to_20_days,3,playoff_push,222.11,153.5,0.84,115.95,0,0,87.02,1,0.117,0.407,0.72,0.7348,221.04,267.51,0.4432,95.84,0.7541,0.843,0.895,0.976,0.851,0.823,-0.933,0.843,Mainstream,65.31,65.92,0.834,0.814,268386.68,127.8,0.166,67.88,0.752,0.752,Medium,High,High,164.2,164.2,0.399,837,0.814,128176.88,Medium,0.6601412910106882,0.8166763916167873,High,0.9365478905191321,160.16,0.0457,0.7818,262636.3,-36.23,7302.81,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Corner,2100,1101,0.5243,0.4758,0.63,148.99,155.17,0.0415,7,7_days_out,3_to_7_days,3,playoff_push,242.31,150.74,0.822,144.46,0,0,87.02,1,0.117,0.407,0.72,0.7621,211.24,310.12,0.3614,96.7,0.7122,0.843,0.895,0.976,0.851,0.823,-0.933,0.843,Mainstream,66.36,66.92,0.834,0.814,271904.61,129.48,0.166,56.07,0.752,0.752,Medium,High,High,162.65,162.65,0.476,999,0.814,155042.65,High,0.5649728160330337,0.8029687218005462,High,0.9457212769901613,163.89,0.0562,0.8059,276916.74,15263.76,6024.57,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Corner,2100,723,0.3443,0.6558,0.63,148.99,153.85,0.0326,2,2_days_out,1_to_2_days,3,playoff_push,251.24,175.38,0.746,160.29,0,0,87.02,1,0.117,0.407,0.72,0.8364,218.53,319.82,0.4204,124.5,0.788,0.843,0.895,0.976,0.851,0.823,-0.933,0.843,Mainstream,66.02,66.32,0.834,0.814,269595.66,128.38,0.166,64.68,0.752,0.752,High,High,High,174.19,174.19,0.656,1377,0.814,211869.36,High,0.7004284130051112,0.8231075541458,High,0.9755328594235742,163.89,0.0653,0.818,281089.38,15155.68,7204.57,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Corner,2100,481,0.229,0.7711,0.63,148.99,158.76,0.0656,0,day_of_game,day_of_game,3,playoff_push,260.0,175.59,0.71,145.24,0,0,87.02,1,0.117,0.407,0.72,0.8314,208.78,335.29,0.3151,80.63,0.6118,0.843,0.895,0.976,0.851,0.823,-0.933,0.843,Mainstream,65.29,67.91,0.834,0.814,278190.45,132.47,0.166,50.02,0.752,0.752,Medium,Medium,Medium,161.68,161.68,0.771,1619,0.814,257076.26,High,0.9023680510367934,0.8361465017096692,High,0.8814894561950735,167.61,0.0558,0.8376,294292.56,15524.66,5779.07,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Sideline,1900,1616,0.8505,0.1494,0.72,184.17,204.36,0.1096,30,30_days_out,21_plus_days,3,playoff_push,169.3,111.41,0.815,81.75,0,0,87.02,1,0.117,0.407,0.72,0.5768,280.9,138.93,0.3745,91.67,0.6676,0.8,0.932,0.901,0.99,0.858,-0.756,0.8,Mainstream,77.2,71.09,0.828,0.801,321519.46,169.22,0.172,76.53,0.739,0.739,Medium,Medium,Medium,200.85,200.85,0.149,284,0.801,58026.06,Medium,0.8480572558860004,0.8117073484177142,High,0.6113147910334327,239.42,0.1716,0.7064,319883.63,4710.66,11515.45,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Sideline,1900,1085,0.5711,0.4288,0.72,184.17,207.77,0.1281,14,14_days_out,8_to_20_days,3,playoff_push,224.25,134.03,0.592,117.64,0,0,87.02,1,0.117,0.407,0.72,0.6988,285.62,239.34,0.3747,87.13,0.6067,0.8,0.932,0.901,0.99,0.858,-0.756,0.8,Mainstream,68.92,70.97,0.828,0.801,326871.52,172.04,0.172,77.86,0.739,0.739,Medium,High,High,200.72,200.72,0.429,815,0.801,169256.57,Medium,0.8003606515176845,0.8293954341584417,High,0.6676677859104478,239.42,0.1523,0.7339,332370.81,4956.18,11377.56,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Sideline,1900,993,0.5226,0.4771,0.72,184.17,199.51,0.0833,7,7_days_out,3_to_7_days,3,playoff_push,218.99,162.36,0.844,114.31,0,0,87.02,1,0.117,0.407,0.72,0.7274,264.14,283.85,0.324,100.94,0.643,0.8,0.932,0.901,0.99,0.858,-0.756,0.8,Mainstream,66.97,68.31,0.828,0.801,313878.58,165.2,0.172,64.63,0.739,0.739,Medium,High,High,199.93,199.93,0.477,907,0.801,180858.44,Medium,0.7522599510043821,0.8197434262797441,High,0.8336821865953474,230.21,0.1539,0.7244,315619.21,4879.89,9890.15,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Sideline,1900,632,0.3326,0.6675,0.72,184.17,206.48,0.1212,2,2_days_out,1_to_2_days,3,playoff_push,249.87,159.01,0.831,141.27,0,0,87.02,1,0.117,0.407,0.72,0.7994,275.07,274.41,0.3322,114.66,0.7015,0.8,0.932,0.901,0.99,0.858,-0.756,0.8,Mainstream,71.04,73.03,0.828,0.801,324854.04,170.98,0.172,68.59,0.739,0.739,Medium,High,High,199.83,199.83,0.667,1268,0.801,261866.67,High,0.6776154358363706,0.8390450735766014,High,0.9442440691470253,230.21,0.1149,0.8111,353569.86,24402.41,9086.39,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Sideline,1900,582,0.3063,0.6938,0.72,184.17,210.18,0.1412,0,day_of_game,day_of_game,3,playoff_push,257.07,172.49,0.642,141.34,0,0,87.02,1,0.117,0.407,0.72,0.8139,282.79,307.19,0.3455,77.31,0.6758,0.8,0.932,0.901,0.99,0.858,-0.756,0.8,Mainstream,69.99,72.83,0.828,0.801,330671.34,174.04,0.172,72.61,0.739,0.739,Medium,High,High,199.97,199.97,0.694,1318,0.801,277073.73,High,0.6923260824010607,0.78000450396735,High,0.9099413022233318,234.82,0.1172,0.7559,335891.54,24402.98,8864.38,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Center,1200,988,0.8233,0.1763,0.79,239.53,276.57,0.1546,30,30_days_out,21_plus_days,3,playoff_push,173.76,103.46,0.674,100.74,0,0,87.02,1,0.117,0.407,0.72,0.5874,388.28,69.6,0.4039,71.38,0.5955,0.72,0.689,0.737,0.823,0.702,-0.802,0.72,Mainstream,73.64,81.98,0.77,0.772,255635.59,213.03,0.23,111.71,0.74,0.74,Medium,Medium,Medium,261.64,261.64,0.176,212,0.772,58514.14,Medium,0.8304873015698299,0.766210841187979,Medium,0.6859857601235436,311.39,0.1259,0.6888,256192.3,1899.18,8659.34,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Center,1200,791,0.6592,0.3411,0.79,239.53,268.39,0.1205,14,14_days_out,8_to_20_days,3,playoff_push,216.63,143.28,0.732,121.18,0,0,87.02,1,0.117,0.407,0.72,0.6841,353.9,128.79,0.3186,76.18,0.5666,0.72,0.689,0.737,0.823,0.702,-0.802,0.72,Mainstream,73.33,78.5,0.77,0.772,248076.62,206.73,0.23,85.51,0.74,0.74,Medium,Medium,Medium,259.51,259.51,0.341,409,0.772,109861.4,Medium,0.9272890051901993,0.7709812298487223,Medium,0.8369027985499679,299.41,0.1156,0.6995,250324.57,2016.19,6959.3,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Center,1200,610,0.5083,0.4915,0.79,239.53,264.96,0.1062,7,7_days_out,3_to_7_days,3,playoff_push,237.83,149.02,0.93,137.51,0,0,87.02,1,0.117,0.407,0.72,0.7417,335.15,131.51,0.2649,104.54,0.5569,0.72,0.689,0.737,0.823,0.702,-0.802,0.72,Mainstream,79.88,79.49,0.77,0.772,244909.46,204.09,0.23,70.18,0.74,0.74,Medium,High,High,258.11,258.11,0.491,590,0.772,156265.22,Medium,0.8104615184008567,0.7904563509358912,Medium,0.677532301638276,299.41,0.13,0.708,253383.8,2056.62,6588.27,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Center,1200,432,0.36,0.6404,0.79,239.53,271.38,0.133,2,2_days_out,1_to_2_days,3,playoff_push,245.39,147.8,0.758,127.92,0,0,87.02,1,0.117,0.407,0.72,0.777,371.02,156.39,0.3672,101.03,0.6264,0.72,0.689,0.737,0.823,0.702,-0.802,0.72,Mainstream,80.92,82.1,0.77,0.772,250841.95,209.03,0.23,99.64,0.74,0.74,Medium,High,High,260.79,260.79,0.64,768,0.772,208540.28,Medium,0.6432839502582781,0.7919282723894707,High,0.76364667057009,299.41,0.1033,0.7263,259957.9,2061.71,7639.41,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Lower Center,1200,354,0.295,0.705,0.79,239.53,271.68,0.1342,0,day_of_game,day_of_game,3,playoff_push,260.0,165.68,0.63,140.0,0,0,87.02,1,0.117,0.407,0.72,0.8053,357.62,220.86,0.3163,75.24,0.5704,0.72,0.689,0.737,0.823,0.702,-0.802,0.72,Mainstream,77.27,76.56,0.77,0.772,251113.64,209.26,0.23,85.94,0.74,0.74,Medium,High,High,259.32,259.32,0.705,846,0.772,229824.71,High,0.5705846511849537,0.7771111177167231,High,0.5295365057125575,287.44,0.058,0.786,270293.2,16942.54,5262.34,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Club Level,950,849,0.8937,0.1065,0.83,340.01,358.09,0.0532,30,30_days_out,21_plus_days,3,playoff_push,149.78,118.89,0.706,104.16,0,0,87.02,1,0.117,0.407,0.72,0.5358,439.43,57.28,0.2272,61.77,0.4148,0.786,0.69,0.698,0.791,0.782,-0.628,0.786,Affluent,94.65,97.5,0.77,0.754,262071.31,275.86,0.23,81.34,0.713,0.713,Medium,Medium,Medium,365.56,365.56,0.107,101,0.754,36231.93,Low,0.5101212052668658,0.7337660877841029,Medium,0.7556664949834107,382.51,0.0682,0.6523,236485.68,-13130.9,4763.4,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Club Level,950,633,0.6663,0.3333,0.83,340.01,352.85,0.0378,14,14_days_out,8_to_20_days,3,playoff_push,204.37,138.58,0.825,128.8,0,0,87.02,1,0.117,0.407,0.72,0.6719,455.9,131.44,0.2921,77.21,0.5099,0.786,0.69,0.698,0.791,0.782,-0.628,0.786,Affluent,95.11,95.64,0.77,0.754,258236.43,271.83,0.23,103.06,0.713,0.713,Medium,Medium,Medium,368.41,368.41,0.333,317,0.754,111710.78,Medium,0.9559306729300663,0.7666597104080494,Medium,0.8980960261247809,450.51,0.2768,0.6334,269617.06,12626.97,10215.85,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Club Level,950,515,0.5421,0.4577,0.83,340.01,357.45,0.0513,7,7_days_out,3_to_7_days,3,playoff_push,245.59,158.85,0.699,132.23,0,0,87.02,1,0.117,0.407,0.72,0.7376,455.06,150.66,0.2731,97.0,0.5061,0.786,0.69,0.698,0.791,0.782,-0.628,0.786,Affluent,94.93,92.87,0.77,0.754,261608.33,275.38,0.23,97.61,0.713,0.713,Medium,Medium,Medium,367.45,367.45,0.458,435,0.754,155439.68,Medium,0.8022982099390165,0.7684504416016521,Medium,0.7569622050395558,459.01,0.2841,0.6313,273717.39,12768.91,9976.12,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Club Level,950,331,0.3484,0.6517,0.83,340.01,353.32,0.0391,2,2_days_out,1_to_2_days,3,playoff_push,260.0,168.75,0.767,138.2,0,0,87.02,1,0.117,0.407,0.72,0.8166,484.0,148.74,0.3699,100.43,0.6142,0.786,0.69,0.698,0.791,0.782,-0.628,0.786,Affluent,97.85,92.44,0.77,0.754,258579.45,272.19,0.23,130.68,0.713,0.713,Medium,High,High,371.57,371.57,0.652,619,0.754,218731.08,Medium,0.5990121380909542,0.799472320370796,High,0.7179935908782701,391.01,0.1067,0.7459,276399.07,8052.98,7964.79,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Club Level,950,274,0.2884,0.7121,0.83,340.01,366.52,0.078,0,day_of_game,day_of_game,3,playoff_push,260.0,157.12,0.663,143.06,0,0,87.02,1,0.117,0.407,0.72,0.8203,514.52,171.28,0.4038,78.61,0.5807,0.786,0.69,0.698,0.791,0.782,-0.628,0.786,Affluent,100.03,98.76,0.77,0.754,268243.62,282.36,0.23,148.0,0.713,0.713,Medium,High,High,372.43,372.43,0.712,676,0.754,247949.92,High,0.5642590339835212,0.7797414058468556,High,0.6099105435715763,391.01,0.0668,0.792,293526.27,22024.99,6984.71,True,False,False,Increase
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Suite,350,285,0.8143,0.1852,0.91,555.84,596.83,0.0737,30,30_days_out,21_plus_days,3,playoff_push,179.41,118.26,0.699,106.48,0,0,87.02,1,0.117,0.407,0.72,0.5828,753.52,41.11,0.2625,99.12,0.5255,0.788,0.789,0.67,0.876,0.734,-0.489,0.788,Affluent,113.51,113.81,0.644,0.64,134609.28,384.6,0.356,156.69,0.649,0.649,Low,Medium,Medium,527.25,527.25,0.185,65,0.64,38677.09,Medium,0.8899558618170258,0.7839349075995277,Medium,0.8594850213413081,778.18,0.3038,0.6675,180700.02,16943.46,6018.9,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Suite,350,238,0.68,0.3187,0.91,555.84,567.57,0.0211,14,14_days_out,8_to_20_days,3,playoff_push,214.25,150.29,0.821,123.56,0,0,87.02,1,0.117,0.407,0.72,0.707,795.11,79.35,0.4009,77.54,0.5843,0.788,0.789,0.67,0.876,0.734,-0.489,0.788,Affluent,111.95,104.25,0.644,0.64,128009.24,365.74,0.356,227.55,0.649,0.649,Medium,Medium,Medium,609.91,609.91,0.319,112,0.64,63315.2,Medium,0.9429335063720036,0.7519646336296196,Medium,0.7288047247508912,764.28,0.3466,0.6245,166037.14,16659.75,7777.5,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Suite,350,187,0.5343,0.4665,0.91,555.84,604.85,0.0882,7,7_days_out,3_to_7_days,3,playoff_push,232.24,151.93,0.754,124.02,0,0,87.02,1,0.117,0.407,0.72,0.7284,797.36,54.68,0.3183,89.92,0.5313,0.788,0.789,0.67,0.876,0.734,-0.489,0.788,Affluent,112.88,110.22,0.644,0.64,136417.55,389.76,0.356,192.52,0.649,0.649,Medium,Medium,Medium,602.91,602.91,0.466,163,0.64,98755.78,Medium,0.9131243367418038,0.7688381819809035,Medium,0.8244715430030695,778.18,0.2866,0.6611,178969.47,16208.35,6852.94,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Suite,350,153,0.4371,0.5633,0.91,555.84,581.66,0.0465,2,2_days_out,1_to_2_days,3,playoff_push,252.8,155.44,0.844,141.75,0,0,87.02,1,0.117,0.407,0.72,0.795,808.45,45.24,0.3899,75.74,0.5602,0.788,0.789,0.67,0.876,0.734,-0.489,0.788,Affluent,111.86,109.96,0.644,0.64,131189.27,374.83,0.356,226.79,0.649,0.649,Medium,Medium,Medium,608.61,608.61,0.563,197,0.64,114685.77,Medium,0.6818816428447705,0.7224137750396167,Medium,0.6363771631634181,778.18,0.3379,0.5881,159076.46,12006.74,7467.18,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Suite,350,155,0.4429,0.5583,0.91,555.84,607.42,0.0928,0,day_of_game,day_of_game,3,playoff_push,253.15,168.52,0.841,145.33,0,0,87.02,1,0.117,0.407,0.72,0.8198,882.11,33.31,0.4522,101.38,0.7099,0.788,0.789,0.67,0.876,0.734,-0.489,0.788,Affluent,113.76,112.97,0.644,0.64,136998.49,391.42,0.356,274.69,0.649,0.649,Medium,High,High,611.74,611.74,0.558,195,0.64,118700.1,Medium,0.6118951218648853,0.6650654420742654,High,0.8325565848184442,778.18,0.2811,0.5586,151063.04,9672.12,7122.71,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Courtside/Premium,180,137,0.7611,0.2411,0.98,777.62,847.05,0.0893,30,30_days_out,21_plus_days,3,playoff_push,174.34,103.58,0.567,96.3,0,0,87.02,1,0.117,0.407,0.72,0.5835,1161.72,17.64,0.3715,96.35,0.5669,0.636,0.67,0.791,0.783,0.655,-0.491,0.636,Premium,126.3,131.86,0.715,0.685,109006.49,605.59,0.285,314.67,0.675,0.675,Low,Medium,Medium,747.3,747.3,0.241,43,0.685,36765.19,Medium,0.8194506463406981,0.7781769514683298,Medium,0.7992090369027163,1088.67,0.2852,0.6692,130350.52,11702.66,5378.75,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Courtside/Premium,180,126,0.7,0.3009,0.98,777.62,849.22,0.0921,14,14_days_out,8_to_20_days,3,playoff_push,212.68,141.25,0.681,127.85,0,0,87.02,1,0.117,0.407,0.72,0.6772,1135.83,61.1,0.3375,80.9,0.5036,0.636,0.67,0.791,0.783,0.655,-0.491,0.636,Premium,127.69,127.44,0.715,0.685,109286.0,607.14,0.285,286.61,0.675,0.675,Medium,Medium,Medium,845.13,845.13,0.301,54,0.685,46002.26,Medium,0.937176753155926,0.7405030731079519,Medium,0.8713097153119785,1088.67,0.282,0.638,124235.9,11042.9,4860.9,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Courtside/Premium,180,98,0.5444,0.453,0.98,777.62,855.55,0.1002,7,7_days_out,3_to_7_days,3,playoff_push,242.85,160.84,0.781,136.49,0,0,87.02,1,0.117,0.407,0.72,0.7664,1189.15,38.15,0.3899,98.1,0.5167,0.636,0.67,0.791,0.783,0.655,-0.491,0.636,Premium,129.13,130.38,0.715,0.685,110100.22,611.67,0.285,333.61,0.675,0.675,Medium,Medium,Medium,849.77,849.77,0.453,82,0.685,69763.72,Medium,0.7937632483493103,0.7618588305926703,Medium,0.69137867329765,1088.67,0.2725,0.6599,128536.69,11211.19,5330.49,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Courtside/Premium,180,82,0.4556,0.547,0.98,777.62,882.11,0.1344,2,2_days_out,1_to_2_days,3,playoff_push,260.0,156.46,0.601,142.0,0,0,87.02,1,0.117,0.407,0.72,0.785,1219.26,24.37,0.3822,105.18,0.6106,0.636,0.67,0.791,0.783,0.655,-0.491,0.636,Premium,134.92,126.75,0.715,0.685,113518.57,630.66,0.285,337.15,0.675,0.675,Medium,High,High,847.99,847.99,0.547,98,0.685,86848.73,Medium,0.7713155193668293,0.722795817686516,High,0.6016705953562203,1088.67,0.2342,0.6247,121631.12,6865.75,4819.41,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Courtside/Premium,180,57,0.3167,0.6851,0.98,777.62,877.15,0.128,0,day_of_game,day_of_game,3,playoff_push,260.0,180.88,0.93,135.08,0,0,87.02,1,0.117,0.407,0.72,0.8462,1231.91,32.99,0.4045,102.2,0.6191,0.636,0.67,0.791,0.783,0.655,-0.491,0.636,Premium,131.97,124.83,0.715,0.685,112880.38,627.11,0.285,354.77,0.675,0.675,Medium,High,High,850.26,850.26,0.685,123,0.685,108167.79,High,0.5265479615173387,0.7732905687533117,High,0.7408289040209777,1088.67,0.2411,0.7117,138687.39,16594.86,5261.59,True,False,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Standing Room,1400,1160,0.8286,0.1711,0.3,49.91,52.58,0.0534,30,30_days_out,21_plus_days,3,playoff_push,155.4,112.89,0.705,97.73,0,0,87.02,1,0.117,0.407,0.72,0.5755,73.2,107.47,0.3922,91.98,0.5943,0.963,0.78,0.836,0.89,0.824,-1.573,0.963,Value-sensitive,37.09,33.58,0.694,0.688,51078.52,36.48,0.306,20.62,0.669,0.669,Low,Medium,Medium,45.67,45.67,0.171,240,0.688,12595.08,Medium,0.9179649250464276,0.8239342598891686,Medium,0.5722813728061226,46.17,-0.122,0.982,63471.02,2819.57,0.0,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Standing Room,1400,1018,0.7271,0.2731,0.3,49.91,50.55,0.0128,14,14_days_out,8_to_20_days,3,playoff_push,231.7,152.92,0.871,119.06,0,0,87.02,1,0.117,0.407,0.72,0.6901,63.79,180.77,0.2617,80.22,0.4887,0.963,0.78,0.836,0.89,0.824,-1.573,0.963,Value-sensitive,36.02,42.66,0.694,0.688,49110.61,35.08,0.306,13.23,0.669,0.669,Medium,Medium,Medium,51.46,51.46,0.273,382,0.688,19331.41,Medium,0.7437091590737673,0.8008637902429644,Medium,0.7480578394131606,43.67,-0.1361,0.9723,59445.53,2768.4,0.0,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Standing Room,1400,779,0.5564,0.4438,0.3,49.91,53.02,0.0622,7,7_days_out,3_to_7_days,3,playoff_push,248.02,159.19,0.695,146.25,0,0,87.02,1,0.117,0.407,0.72,0.7564,70.34,168.31,0.3266,94.13,0.5495,0.963,0.78,0.836,0.89,0.824,-1.573,0.963,Value-sensitive,35.11,38.66,0.694,0.688,51507.79,36.79,0.306,17.32,0.669,0.669,Medium,Medium,Medium,51.75,51.75,0.444,621,0.688,32939.77,High,0.5235493324533335,0.8228727614829149,High,0.6174214489430166,49.91,-0.0587,0.9438,65946.89,4866.69,363.92,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Standing Room,1400,630,0.45,0.5501,0.3,49.91,50.93,0.0203,2,2_days_out,1_to_2_days,3,playoff_push,248.96,152.82,0.613,126.32,0,0,87.02,1,0.117,0.407,0.72,0.7329,62.44,205.62,0.226,82.81,0.4254,0.963,0.78,0.836,0.89,0.824,-1.573,0.963,Value-sensitive,42.3,40.66,0.694,0.688,49473.6,35.34,0.306,11.51,0.669,0.669,Medium,Medium,Medium,51.23,51.23,0.55,770,0.688,39218.91,Medium,0.6192040267254066,0.786644204439175,Medium,0.677905523484445,42.42,-0.167,0.9933,58996.01,2906.7,0.0,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Standing Room,1400,538,0.3843,0.6157,0.3,49.91,52.96,0.0611,0,day_of_game,day_of_game,3,playoff_push,260.0,175.6,0.591,145.28,0,0,87.02,1,0.117,0.407,0.72,0.8159,73.86,228.68,0.3945,90.51,0.684,0.963,0.78,0.836,0.89,0.824,-1.573,0.963,Value-sensitive,43.14,40.84,0.694,0.688,51450.51,36.75,0.306,20.89,0.669,0.669,Medium,High,High,52.16,52.16,0.616,862,0.688,45652.71,High,0.6405780159447637,0.7131452580981786,High,0.9557447582489039,44.92,-0.1518,0.9285,58388.1,5512.66,0.0,True,True,False,Review
